time,N1,N2,N3,N4,N5
44470,22.8029439444603,9.68598583950001,19.7977404226345,6.7861696635177,13.8179353118389
44480,18.7132334121763,4.05483287826593,5.45452229799318,24.727229495499,16.6012145182303
44490,5.74438437523518,0.515037922528623,0.907718124007035,30.5297107246711,30.2872712591338
44500,17.7777091265544,3.91736243785937,15.9445651861081,10.9754700087412,23.293134787867
44510,19.1686978380083,1.73240767973818,5.98628868480928,22.5243486974572,21.8177218098749
44520,24.0125529171604,1.38502579892333,5.35180133969594,21.9484168681612,19.7352022497927
44530,24.4898389018672,1.03899962759177,3.49700367309691,23.684635812289,19.8534839500011
44540,26.8163268836975,1.04738458478658,3.57287047529178,17.7481748677795,23.2803909897793
44550,17.8681459793031,0.431552307926401,1.60727494204118,22.9207403715277,27.9114241575224
44560,16.5851374506037,0.90947053262901,1.39685808949445,27.8671320966069,23.7526504312989
44570,23.8664741128203,2.01881896827041,5.30748354906396,15.4514063996132,25.2917859722656
44580,16.2344506347581,3.38741216235491,1.53144167278006,29.0606541476695,18.9595111817171
44590,4.56827557527987,0.416707302702309,0.242375744358306,32.0831185236569,30.1671395302572
44600,14.4601614183915,5.53501273761911,6.00330532114569,13.259289777279,27.2756199884656
44610,20.5390693139476,11.3852011846735,22.5513402922589,3.74282992514734,14.6200879889969
44620,15.8839972972098,24.0972588191997,25.7524277429382,1.23713742627586,4.32991703183577
44630,17.7548913093473,25.1335095188064,24.7527927722592,0.838910460876369,3.07569994167213
44640,18.957171435341,26.038343141993,23.4856784220811,0.743305020249958,2.2520097212329
44650,25.5210977617723,24.0886445041267,18.6885145707544,1.51998746490125,2.90356703507818
44660,19.8213322871643,20.6009732016626,27.4280349038749,0.709439198620837,2.44009253429971
44670,15.9099089461173,28.1552538904423,23.3797818320733,1.2949465102673,1.43989831487973
44680,20.4945852761709,16.8862161971482,26.4681460843288,2.21896394134564,4.4907995286643
44690,23.9080073680526,3.7334227405171,9.79452570588359,20.5563673039399,11.3385482666421
44700,8.09323200373892,0.491537549888801,1.72445247323398,31.1851311758176,25.385681959183
44710,8.74467213094661,0.528275650179314,3.25925838589848,21.5355424912136,32.2349333408696
44720,25.3886167051017,1.2961465161044,16.479531348845,7.63064730594066,22.8853158728148
44730,19.3298704958042,0.491608613532748,5.11457144390573,20.6409943627775,26.5218755663977
44740,21.6441636749676,0.303507439323964,3.65598759883608,20.8957459229415,26.1622442197812
44750,20.7440564169996,0.199786152880205,2.30528382874099,21.8632360355551,26.8982848455465
44760,14.8958277521312,0.128946776707858,0.955289834061064,26.5610256951283,28.1675382431157
44770,17.8116801875407,0.285473474847503,1.21319889538706,27.6011432817815,24.0500739178349
44780,27.4034478613361,0.799417830415201,2.96632357076663,16.8547439323379,23.8624082216
44790,12.6732354913461,0.225793037176969,0.674581482712332,27.0309838162771,29.0789677323697
44800,23.4741673904213,2.10964283826227,2.44051880059909,25.3958862604624,18.4931694023019
44810,13.6398917658628,0.57914450584802,1.08610514944179,24.3788854991367,29.388306371504
44820,27.9692077158547,12.9669906420741,6.13175666467948,8.80301237517593,15.3258422657512
44830,12.7382147013567,31.5701337201895,16.1467800690925,1.29992384528143,3.22141495505328
44840,3.57696302301304,34.7276308475209,25.5918157472446,0.159789682773584,0.509228943462348
44850,1.82664613909812,28.5580535671886,34.1044496963674,0.0412732177142556,0.203717426224657
44860,7.58684695467373,11.9367414188692,32.2795536131668,1.54709983047951,12.1196198685776
44870,23.1466295267166,4.20371213833696,24.1647157648399,1.19056183469917,21.094316797144
44880,20.1218099908912,24.4339696650596,17.8050775878606,1.34808253053263,5.7976762895017
44890,9.69975843254947,26.1123201002708,30.4727977416627,0.263525115404265,1.70792587223529
44900,26.4379294715554,14.451898371754,19.948498422237,0.948886962567824,11.113862482783
44910,23.0607583871664,22.8522369120643,21.8209145959464,0.356020395120365,4.40220255362819
44920,19.5846776734965,25.8500917391394,24.0674020297354,0.186827657804221,2.11464820509405
44930,21.0319579585549,26.2718592501249,22.5953471214172,0.202811567796847,1.69665949323913
44940,27.0930347048499,19.8281272517177,22.5948712653911,0.388085533921421,2.40031159706305
44950,17.5276073881284,23.142316910111,28.4752273955564,0.142453047679108,1.15882156387086
44960,16.3486730303084,28.2184295615147,24.5476638481457,0.32116359601735,1.06247140077009
44970,26.6937637618746,15.1453783119782,25.7056208662382,0.920807487525867,3.84293422894946
44980,11.029872356126,29.480906641434,27.9848640898647,0.372243045776718,0.721037539445688
44990,27.5974006650983,14.2422844042128,20.7417916594056,4.03024661764492,5.12623837714143
45000,10.9729838781148,30.2978410008258,25.037253106182,1.28551331087138,0.947475166428812
45010,14.7190238786645,18.4611564845275,29.0454986204277,2.39747968751327,3.11946652571463
45020,26.0631658364917,6.1190023610344,14.6305811868457,9.07478800431724,17.2721422145593
45030,13.0607614829948,1.59148304248486,3.08513979107586,27.0185200757175,24.911933311104
45040,24.6262156932136,2.36804882285232,12.1096529810442,12.2912569796965,22.6784519380248
45050,24.6628225822159,1.13167091763144,6.29643743747304,17.1719448789081,24.3749085734772
45060,23.8814756107825,0.723109382037694,4.15388241358801,18.7926425916231,25.4397083033896
45070,18.0111799585732,0.39412807936394,1.6898656554588,23.4323694109583,27.5763598067569
45080,15.5262393494947,0.554462684267628,1.23434478604538,27.9868873344648,25.2563803593193
45090,27.3273713894172,2.54578506531197,3.63855995120877,17.4458045212156,21.1014598444834
45100,9.78028788249887,0.505950040853591,0.646969801780642,29.2719990216222,29.070270339728
45110,26.6623395748531,6.76929914448982,9.10820610477972,9.76842294484505,20.1165697622711
45120,16.095675061935,28.3864187644882,15.6309865303125,1.71372013754217,4.7689083590305
45130,4.69345695226303,33.3678948640895,26.6166278711875,0.213549941852656,0.770252330470442
45140,4.64720574930681,23.8135573296037,34.4599190138026,0.194897453354966,1.19106485322576
45150,14.6753439390326,8.54683062034186,26.476956546863,1.71733728258633,19.4858763146645
45160,25.5201112363641,19.0624964827205,15.1338314886583,1.53360547216072,9.68969948178267
45170,17.8086727242927,20.4306600124747,27.5320656685683,0.452349939555276,4.9288869125913
45180,20.379867997301,21.4544827572966,26.2562672236658,0.30856570589573,4.13354861835724
45190,22.0583512500157,20.9413527749862,26.3695771511986,0.198217517506358,2.99302217931152
45200,18.6741455085907,23.4357541258931,27.5960334801567,0.12621622249317,1.51640641878738
45210,14.1621357368702,28.3655687518002,27.0215520316658,0.127370926878144,0.871623522384205
45220,22.6982710616978,26.2080481471773,20.7939253181833,0.454019758705945,1.69999553711338
45230,21.2499112141778,19.4802700159048,27.7053503409021,0.340825874309486,2.31384841808328
45240,13.9886421467128,28.8300887607987,25.883154903225,0.397328368541273,0.927481916911235
45250,27.2009692427747,14.0900004548167,24.1949583306493,1.87100291770568,4.6185535201051
45260,11.1595039982254,29.6492692555477,26.8742782450433,0.729269896183017,0.863540178770259
45270,22.7081324764076,12.7304936814715,23.3641010018018,4.08148203311257,9.04976518615943
45280,24.9726362029752,2.94985483087219,9.12608305598159,14.9805084024242,21.958828024273
45290,24.2348340577982,1.47280313577373,5.62131762605355,17.6558630625612,24.3554441025729
45300,18.2396954562446,0.716421877387547,2.2289890322775,22.8946596924038,27.1481871819689
45310,15.9241818625797,0.969729700065653,1.60282503017589,27.6027616923956,24.4704435479571
45320,26.9049301641189,3.30312350417352,5.72918116746376,13.6843333810349,22.6646240357169
45330,12.4169193599503,1.76746225849174,1.12961650764142,30.0254502784311,23.2866024622319
45340,11.0856053458648,1.30461690552474,1.4217116679384,22.311361646791,30.8216144126936
45350,18.8628442464099,11.32244503277,20.8611138641826,5.90463500715173,15.3491501144659
45360,17.805839315252,23.920124347705,21.5760631951129,2.33510403684823,5.09462108165251
45370,25.9784736648704,14.0670605428566,21.6732248651615,2.31289922819184,9.19339517887683
45380,25.0242725808348,17.1267882012108,24.4185771864543,1.21087189373162,5.73564475434326
45390,21.2254150125847,20.61175408799,26.3664272083643,0.692332407620575,3.19207169081676
45400,13.0117320659566,28.0298049017074,27.831161563411,0.436794354582745,1.11750224251813
45410,22.0599554488433,25.6841299721094,19.8414331171489,1.78323919594886,2.35109843386091
45420,18.4346915725397,20.4979900642599,27.8528473217416,1.03211599902105,2.43877400375368
45430,25.7990933909963,10.6746610785747,10.8223523773847,18.6236467578017,4.24829653470704
45440,10.1035158102125,1.48517947801257,2.07616047814865,35.8867070109063,12.2618222652704
45450,2.80127547385972,0.181725132084788,0.325821765013137,38.5994638748586,18.9679767971696
45460,0.724842366901763,0.0216940130824773,0.0491745999254711,36.6652291048955,25.6329189844469
45470,0.224806605098688,0.00291000450792729,0.0087290302259667,32.0172997824981,33.2909593620378
45480,1.28482154066442,0.113000069952275,0.59915636884054,16.076378058272,40.3833806434194
45490,3.77570778014417,3.01851173553272,24.9040614044869,5.58632713808964,29.5815793275935
45500,14.8304025999395,1.35122309586079,25.8237173907112,2.25480449187732,26.7421258964904
45510,30.7542476323359,4.65613600149705,12.5297238420479,7.81640149336583,12.8450581669782
45520,15.0056681222393,2.77593451752345,2.5454024209502,31.5766878589122,13.7358554670072
45530,4.29263003951805,0.343516256394484,0.406641836866136,35.8956318892219,22.5594225457333
45540,1.10988218207097,0.0409972431743171,0.0613459387573721,34.0484537387127,30.4389105280677
45550,3.07610977254597,0.293924207441886,0.778544290289064,19.4193871191716,37.5510535923308
45560,7.89126602976754,5.56248081717452,23.9385943633256,6.28875375456378,24.920003347357
45570,27.0408070981002,3.10011046104688,19.1456226535401,3.44183317389543,19.3927576635423
45580,18.4948647201018,4.90230081821635,4.52559487569721,26.3991259287822,14.4884593980753
45590,5.57856247252749,0.618464674221435,0.745271769500414,32.9121457191497,26.2858239173217
45600,5.77139958962301,0.623414933318379,1.27569964515915,23.1440717880533,33.778131176558
45610,14.8608916530733,5.6521741122971,20.5360578373827,7.49183884703756,22.4284156973334
45620,25.0793031676745,6.11994770122536,9.21638886582827,18.976774119383,12.0854260114509
45630,8.63382590231747,0.810876496669958,1.63878160168138,29.5993177853522,27.8684867051044
45640,20.3767901764251,2.61230634626881,13.8086016972721,12.1692619556935,23.7860841115415
45650,18.6191813713304,0.914166349012941,4.81491507366968,21.6174845553299,26.0960416855429
45660,19.1005567021018,0.49169990641734,2.80141954174282,22.9273870518772,26.6343399497688
45670,15.4574432099494,0.304039470424285,1.39328102376369,26.1854123650209,27.6815867326407
45680,17.1364842392792,0.46851479895544,1.39331128644979,27.4341661830558,24.5159377438994
45690,26.9865034463107,1.6821828623104,2.97014352965129,20.0928420085236,20.7289608887816
45700,14.15201451679,0.406247412418549,0.935716519562096,25.263480717936,28.9305573602885
45710,23.5538728782021,4.25149818893888,2.76754703422768,24.9248514223524,16.548604905052
45720,7.39721552611391,0.54544830561906,0.467444654899737,30.1972360251643,29.8504413518109
45730,20.1923646460885,7.59069359327191,12.45613118023,10.1187884885792,20.7770610041074
45740,21.6042468030319,21.8609179962613,15.9890885466522,4.54711597998564,6.92499767863304
45750,12.4623917548383,23.9531848867454,28.8944449127949,1.09506174641751,2.67292956796138
45760,24.8204821520012,18.713481065789,17.6464156913967,2.25928341577337,8.77215892375173
45770,23.6180484676131,22.8453684708926,20.4294219166335,1.11840571436666,4.44247460688921
45780,24.2774209777342,24.200385048255,20.060858892575,0.931061729264468,3.03963089324159
45790,26.6296253121777,16.9469466492404,24.5042329560389,0.916222326158494,3.5376622591118
45800,15.5282998771491,24.8879909328608,28.4017898115188,0.356611255895837,1.1042008083383
45810,19.2766803504018,27.0348717444578,21.5044789816293,1.3951793025904,1.759931523371
45820,19.2447084178554,19.1995914567968,27.6696282038302,1.26338618213218,2.85890949374888
45830,25.4860858198268,7.81391985929763,10.4669301138393,20.010554570261,5.38544759251333
45840,9.48820381357579,1.06627404987486,1.94853416141212,35.5352717635464,14.2579040099803
45850,2.60068954044556,0.129932852974156,0.303811015933336,37.4468369892681,21.5710956204562
45860,0.668412616043557,0.0154740647253555,0.0456788300958065,35.1358587752624,28.7625208358379
45870,0.86970502960604,0.024370917122022,0.121446553007818,23.7839967566753,37.0353165834974
45880,3.94111965505841,1.04385374267562,7.8826435212433,10.4248721032453,37.425670342954
45890,11.6700574738273,1.62260978977313,25.4797526264537,3.63036142761013,27.5224908426825
45900,29.8249913278407,2.49846252674047,15.3845883438163,5.61535593274776,16.117381302366
45910,16.5087660877406,2.26842258974126,3.30357525117874,29.6828559714636,15.0065976029847
45920,4.76706793409061,0.281668571317774,0.530598274188738,34.3013950465919,25.0873274913242
45930,2.31776733215238,0.0666477027953482,0.191543333708064,28.72278038442,33.7592289858083
45940,9.32956367985294,2.38086432279794,11.0237365709806,11.7981878548231,31.1997137936467
45950,25.9590021810345,2.19696188567677,19.2058544341272,4.45816907648888,21.322995713744
45960,17.0523585754261,1.66657417128472,4.52257219532069,25.9329165901244,20.1231928253956
45970,12.6396120739074,0.708334075168309,3.41530318207375,22.2152490144235,29.7054439858788
45980,24.3781142372077,1.22416905095721,8.75464411800967,18.7738975410446,19.0479734667126
45990,20.411105352422,0.475569022036067,3.59714138979033,24.0500291217046,23.5764400683641
46000,18.1797866430589,0.282705160544716,1.89739410352845,26.3504334196857,24.8140131575598
46010,20.8008438781951,0.363752198910432,1.72742133983933,26.3375369022441,22.4723613469414
46020,27.2051403971058,0.659881207570605,2.80289130180477,17.6704581163359,23.7542971505737
46030,15.0377085086032,0.219118842821508,0.880450404649231,25.1179503818147,28.7763405134545
46040,19.5720029163033,0.992128704076265,1.60671305588369,27.1493926022774,21.6911858006779
46050,19.7680857057833,0.917818746885921,2.67241043710119,19.1953219686207,27.8429027952905
46060,18.7032132848789,3.25175571269899,1.98430200792008,27.420516627641,18.9940990512153
46070,7.58526078812685,0.530205362015317,0.461015415148553,28.444445939186,30.6955991879554
46080,18.4072882647376,9.30248381141395,14.3874872951897,8.96372310039276,19.5924772839051
46090,22.2483315987024,20.9473750215468,16.7607813530173,3.94685904306216,7.42953370761787
46100,19.3465722620975,18.202294158672,25.6920154938606,1.82862583395114,6.62438663848632
46110,17.5133941316952,23.3168417797212,26.2997203803134,0.94603723947123,3.70870907990602
46120,15.2883775165366,26.296258148526,27.0516072964563,0.545991600602241,1.97860701682605
46130,17.4297445697146,26.9331225705999,24.3439804980021,0.648711343803194,1.74216778659188
46140,26.2950592955172,22.8928246210266,18.896197306066,2.06220168575216,3.03921709306761
46150,16.1803712423482,23.3461536706744,28.4697779746511,0.589226177476789,1.42636119720056
46160,21.8224124789391,25.7626637124245,17.0526975913857,4.27207110368505,2.5359198905994
46170,6.59157474655404,30.7062663329582,30.0013855258038,0.539507923509018,0.418176969775705
46180,18.8475358206651,10.6103619974537,21.7973166990678,7.59289508269145,11.2459527979802
46190,23.8054198687624,4.73312620111094,8.42407605355188,19.6317417566306,15.0418999198708
46200,17.1959518238847,1.53477838879808,4.79295373869686,20.4730819892453,26.8159436564599
46210,17.8894392756688,1.15714132134064,4.3445433901301,23.6950745556343,24.6307156853323
46220,17.1169127340722,0.674463967896185,2.41799173673386,25.9519748141829,25.2391334811064
46230,19.5021385486522,0.768177550377555,2.07434530459205,26.2149440721853,22.9175422849015
46240,27.0193355103118,1.75636511241427,3.38589331743185,18.8006022302161,21.412800656692
46250,14.886649902176,0.483445174949741,1.11854474406886,24.8059296273121,28.6300877834337
46260,22.5162544006743,3.9340987372877,2.63087738128723,25.4023594989306,17.226708084566
46270,8.22260260737029,0.558431199405286,0.511588520182981,28.9784040355904,30.0534245263597
46280,20.1036604360048,8.56313624892915,14.585450032971,9.16456814259477,19.2813201413478
46290,20.3240511649915,22.9796178485555,16.9594793456701,4.11375902434653,6.1835821526369
46300,12.2703648183875,23.6982467113549,29.089658342703,1.10460724660159,2.7171627186931
46310,25.4011309633915,18.0478823037135,16.9572555652679,2.46158779076895,9.37479041446768
46320,24.7571565131199,22.2125439040975,19.5358706559286,1.24384315391625,4.88486647729169
46330,25.364505755507,23.6235204673831,19.4708592812186,1.0176502553256,3.30818206635851
46340,25.9636280976309,17.131624023838,25.3406322258511,0.809177930324697,3.67052700271977
46350,14.908802505362,25.5591293990084,28.429912912805,0.33787491960173,1.02007364272701
46360,19.8329834184556,26.8211375935618,21.1968287962141,1.42708790106978,1.8325349773222
46370,19.0288047240565,19.5295859331433,27.7815472397651,1.1717476147525,2.69531976384698
46380,25.6288124689046,8.89350440867763,10.5738310587529,19.5580923760625,4.8447916463908
46390,9.72179016838281,1.22230171692774,1.99038793872941,35.8037606573231,13.2461228056628
46400,2.67776384730967,0.149206913725694,0.311197254666209,38.0608284286472,20.2313085154851
46410,0.690491801084904,0.0177902197736264,0.0468761152744852,35.9268249652738,27.1531859002264
46420,0.437848650274693,0.00690820326547586,0.0294419347033385,27.7751656737973,35.3046690617224
46430,2.31550459245531,0.343114537145238,2.20543504629793,13.3123265276127,40.250693413522
46440,6.54095368648308,2.25386751199796,26.2789223438121,4.52129668854998,28.5876230883455
46450,23.6830146075437,0.899713416368076,23.4078016793722,1.74206831077503,24.2640508657832
46460,25.8587759709343,6.87082841511215,6.81469883249623,22.4055540780779,8.51422344594882
46470,8.78882354155915,0.905897952469342,1.20253691978026,34.2372851359412,19.2128457682582
46480,2.35343683481868,0.109472651196538,0.185037264723455,34.5993406612056,27.7744925709541
46490,2.56102913853114,0.121729304136963,0.345656742895497,24.1757370013168,35.7959273731163
46500,8.58089773884303,3.79846147593852,16.5435894295085,8.99678833927801,28.8571204342116
46510,26.0734346922262,2.41341602559973,19.8946281138707,3.63205321235408,21.0145537090092
46520,18.3655143807666,3.00392410779814,4.80188765156619,25.9337275261214,16.9013935473109
46530,5.4439908257202,0.376573315628719,0.782920079660116,31.3673149465177,29.6785755318449
46540,14.6330663806917,3.42246942297389,14.3727717543576,12.6544453520942,25.3974015457738
46550,23.1975194248357,2.17027656879513,8.41163755366504,19.789437746782,17.9383033937674
46560,26.2982042167572,1.40131213286084,6.86520721917078,17.0694480519687,21.3886939243354
46570,26.4277260874609,0.967677944060712,4.18737712331476,19.5663234411057,21.7909759927888
46580,25.3475005673161,0.630303232397351,3.68598266903874,17.8305232774371,25.5086934326934
46590,16.8018813828919,0.306237787589383,1.28664954570832,24.204804344464,28.0737736889953
46600,16.9720883072846,0.67924791453048,1.33379734718371,27.7685522183185,23.9195701968073
46610,25.7734496282035,1.6753820511234,4.67437060719258,15.0746189398384,25.164560841789
46620,12.1177745165806,0.952204898663904,0.945132174265917,29.5213679228343,25.7827522771933
46630,21.0255804555204,3.46390180179653,6.34766706071213,14.5918993602566,25.2147494946879
46640,23.2334334014028,20.1965587666919,13.3771363829457,5.68909424268367,8.49714087529729
46650,7.72200073783273,29.6948415366556,28.9704104095951,0.743942238267354,1.48019539499291
46660,22.8506364827984,10.9571560441099,23.0224135672156,2.51185266051847,14.2791886106004
46670,21.0503876076708,19.5739105994094,25.5337963552095,0.956791992817047,5.53665386140781
46680,21.4770054271496,20.8459966470068,26.1017602598291,0.555769395700864,3.49735289970904
46690,17.5709237804573,24.15627760819,27.5237671180998,0.326831270406603,1.63005988413359
46700,15.3914565168379,27.9213799463709,25.760115332341,0.402115217552281,1.19208644672034
46710,25.9958932878121,24.1301158777413,18.3545017509371,1.77190343817154,2.65031072738588
46720,15.6254773234536,23.6478273968333,28.7770110623099,0.501114156844809,1.22962986534338
46730,22.3335253867461,25.5633467061492,16.936442144592,4.21943949025707,2.56353518779135
46740,6.80767730151456,30.574330187928,29.9687669917221,0.534795455797215,0.425079065527187
46750,19.3071927357974,10.4942074205603,21.5720686791266,7.54107682268232,11.4597259073651
46760,23.1287499341953,4.6188627052248,7.94767394239308,20.2946900391012,15.4667014125171
46770,16.4023250422966,1.49258808840466,4.47725177223505,20.918094423566,27.1854191451442
46780,18.9780609754553,1.28849720773686,4.9710095327596,22.9415972582485,23.6577987533511
46790,17.743009115317,0.697484012446817,2.61958206598167,25.6244113591427,24.8394852069517
46800,19.5135219273801,0.718647586740775,2.08684291101866,26.167702719818,23.0252916086958
46810,26.7738907133359,1.67956317641893,3.14097164508125,20.4953358857411,20.5820320500619
46820,16.4237898621081,0.504014901747426,1.3740346475067,23.4881733884697,28.3865407072952
46830,19.7985779287218,2.37090412002164,2.04151744455481,26.7677194673089,19.9715965426889
46840,13.7674126605459,0.954392184330084,1.40207773298422,23.1147232438421,29.4390163362737
46850,26.3449619070693,8.54851648490631,13.9573574005151,9.07426885782493,15.0217638851091
46860,14.7143640832754,28.815905116043,17.5694913436527,3.22132961231822,3.31071913334548
46870,4.20418076366597,32.6806020463079,28.7810452445618,0.398467542659516,0.528552871802966
46880,8.88324834429969,17.7516587294391,32.1609647251257,1.87404639090431,4.45171145310713
46890,22.8896690575808,5.7396258191711,21.3356597377512,4.08908176366015,19.6450849346142
46900,18.3350343026954,24.6240785477001,18.8905207058678,2.76732166181717,5.25010829075062
46910,13.1977382995694,22.0908106927368,29.0480138773063,1.07276609397492,3.58530400394737
46920,23.8736894308221,19.2384927037917,19.0201413827186,1.68608242641975,8.3265572477882
46930,21.3024973772353,23.7976341691401,22.5051074954606,0.740932644479312,3.80458451955387
46940,20.4573819882812,25.6540996284606,22.8893961344274,0.523177642680493,2.29301310165747
46950,25.1673935441593,24.6902599797898,19.4464402776985,0.839965237186246,2.4530576440817
46960,22.0733877152985,19.3552264773766,26.9788112036923,0.517200441881594,2.72861760579231
46970,13.0937996245336,28.8956492287239,26.6935956952548,0.445043645165124,0.88121047872072
46980,27.5615789324759,15.9001706976934,21.0823414517951,3.18521920040342,4.07035941197086
46990,10.0019034351031,30.1185224360931,27.3418348280815,0.765539075077407,0.722443528495268
47000,21.2871859147489,12.7763492289103,23.6633313614782,4.77243722210261,8.45785638468234
47010,23.7815282885653,8.13386658975546,7.78972688428649,20.5613551918026,11.0595703431685
47020,8.09074579299247,1.07292462985867,1.37552583724108,31.4489307286109,24.9769593216609
47030,7.89901094439522,0.951293400701951,2.09374468806043,22.5051744596689,32.3228569236983
47040,20.7701423745813,4.41216991789738,18.7191506509851,7.34109241516434,21.7274483601033
47050,18.7011785633275,2.41512033200123,5.58456112073698,23.8076889920247,19.8393015662098
47060,19.3765610131499,1.67013109431084,8.10829174904554,16.9790844865241,25.7101686621517
47070,20.0304093995562,0.801697521403877,4.60812027233373,21.1103234796917,25.874473696283
47080,20.2485614877009,0.454449675190608,2.79826676321678,22.0541995586204,26.5485529467896
47090,15.5610069215642,0.277627891104089,1.26245732590386,25.9753677926811,27.8311386300195
47100,17.2547420731501,0.493474810729641,1.35324559815822,27.5184378289574,24.2841236175461
47110,27.3601682509647,1.60709436847707,3.29137841677597,17.3610838730756,22.3706942369887
47120,11.8461494362324,0.381570576150675,0.698535894852355,27.5141577287884,29.0778523591581
47130,26.7506989172237,7.26579958927417,3.93926468992482,18.3993552832163,16.3494461139364
47140,9.63886083868574,1.32426100796841,0.702637974669424,31.4293775325114,24.5621558933274
47150,9.01469628118563,1.09178260601592,0.980428731306848,22.8142415225682,32.0209218250188
47160,14.3627936546832,14.4060638170603,20.1430568856165,5.85583355556384,15.2405899032672
47170,24.1016580817079,19.0646392154973,16.9058676499953,3.0711915579925,8.7449980808135
47180,26.3135606011029,16.993998985058,21.1779881622004,1.90012772976446,6.61574680976574
47190,25.8154807388646,17.032239706376,24.3948568910243,1.11731079993774,4.86086401464719
47200,19.6410462349775,21.7849887657676,27.0695944161623,0.582922808435779,2.38506357703906
47210,14.4488151052181,28.1373130886303,25.9721434137632,0.607438711427509,1.2392460571628
47220,26.9811307341612,18.7562234712621,19.2705433149472,3.64511845297082,3.80583183893166
47230,9.15535698884874,29.6925033718043,29.0301898804817,0.594777004360754,0.660296570102675
47240,23.3413489968521,9.70816634556337,19.5279894993284,6.79786656306915,13.7344886927487
47250,16.3123025471131,1.93012517529124,5.1148767505941,24.3384897588421,22.6023799225611
47260,26.0018427045323,1.93982086771197,9.69894927133972,13.942427585113,21.6351496089928
47270,26.2899245200757,1.17574472609619,5.0420696371078,18.9914205829097,21.5621655199266
47280,26.5664454368117,0.857286349255795,3.73330161589641,18.0690450125502,23.4658744238786
47290,20.8334011789582,0.450453654879237,2.40659744735501,20.9032712243143,27.0425260930174
47300,13.4150539765556,0.393831667755272,0.950182689838063,28.5826670339239,26.9109638811981
47310,26.2326997236607,2.76887045708856,2.93585468567168,23.4313653912962,17.8412817394842
47320,12.1839038557033,0.504885562452284,0.793829740058161,26.3640345038564,29.3241884108489
47330,27.7989987018071,10.7246127650683,6.29206882742617,9.89990976996038,16.7976507950665
47340,13.9458232959318,31.1812810864137,14.5418832420432,1.54193201252562,3.68472873209454
47350,3.98196308191099,35.3276593903809,23.7966270706273,0.190682457622644,0.588028884683105
47360,1.02653837028892,33.3310178558712,31.9215285940403,0.0227334754236415,0.0885635132147066
47370,4.83769385278641,16.2263169717841,36.7302922729546,0.49473730015759,3.54930341247426
47380,14.1938846850154,5.60171509669266,26.7346723085836,1.59044576459193,22.6450033652023
47390,28.2858761789855,15.287741213954,12.7364438395599,3.42089401791139,11.3885716274473
47400,10.8311662881157,29.7359316401504,24.7142487168335,0.500855348542974,2.1324484887008
47410,12.7671411479004,19.5514658706728,30.2784884154105,0.638785849702359,4.99043771610307
47420,25.2030926767512,17.933354047069,18.0884458766418,0.988662918045483,9.77056344970754
47430,21.7675603650196,23.292037884238,22.7141699139567,0.388075488012159,4.14868806464295
47440,18.5888966723596,26.1036255979588,24.7413148264764,0.205403522689466,2.01407154948344
47450,19.9771716076272,26.5555346272982,23.2360423122616,0.221473359831075,1.61202436928448
47460,26.7106365873432,22.153592097375,21.0883986918807,0.505753684924963,2.30354943784862
47470,18.5157656550409,22.2228540436016,28.2812007354697,0.190179461094106,1.40211918469383
47480,15.6312950015611,28.3961831944215,24.9591083765248,0.357596213800817,1.02021911762724
47490,27.0099974856749,14.804081819194,25.0971778236509,1.21295844795893,3.98562020668904
47500,10.9346905287618,29.5622502053462,27.7902522565731,0.460119372726486,0.740533732457822
47510,27.164653189225,11.8453198431209,22.0346507843825,4.26759099978812,6.72765437996174
47520,18.4615247837725,4.56156313865858,5.39308918988518,28.8344591037702,8.24849106702015
47530,5.74111566319652,0.581921121740667,0.903821968001062,37.9080688909699,15.8458692853115
47540,1.5238682425475,0.0701009961094984,0.138382582609208,37.7087389469101,22.5174055172321
47550,0.388707008003046,0.0083262039727985,0.0207180018588881,34.8976441898711,29.576486487757
47560,0.691556499020895,0.0241996975063522,0.103356853193947,22.2770146388282,37.8900581368978
47570,3.17182188141362,1.04955099255955,6.78934877548765,9.82857502430576,38.6374611533649
47580,9.15994897933391,2.02825418405106,26.5625344311805,3.3839115551919,27.9416597204435
47590,28.2439113958857,1.42445341637189,19.1813013380209,2.36071881502404,19.6930543943131
47600,21.3327090557419,5.41838756066056,4.66549042410626,26.5616495892191,10.5173163517503
47610,6.66912522862867,0.692584783794565,0.784288612992378,35.2326333266351,20.3978206389386
47620,1.75714979854563,0.0832129649299351,0.119581527900457,34.5810300721207,28.5659664377046
47630,2.46031849556767,0.152642568430777,0.373282741833417,22.9077680414635,36.439378701492
47640,7.90916400889579,4.55335431691286,17.1028426018145,8.3413728326779,28.4974229070786
47650,25.0559410734929,2.61862351235761,21.3986977136062,3.04832657661816,21.8375516760077
47660,20.1873076643624,5.29297883913309,5.46045080685175,24.6704254061512,13.9804700146655
47670,6.25314418555063,0.674297822222929,0.913103533289616,32.198841562071,26.6446705570152
47680,8.29366242721464,1.1568234007544,2.72882387577133,20.6555492082079,32.5436794097409
47690,21.6089409670051,4.12597901629896,19.0856110409299,6.70629307846387,21.7321254196115
47700,18.4671911806552,2.3829954848036,5.43373986814438,24.1122770589491,19.7994819909289
47710,18.074053216696,1.55947454218717,7.2489386787549,17.8831433307048,26.4468145460142
47720,18.3195060456479,0.808379405043921,4.54838915417392,22.356205882697,26.0803763512096
