x,y,z
0.999514198,0.000823203,3.810313212
0.999375752,0.001103637,3.381954445
0.998883335,0.002046733,3.003088359
0.997314765,0.005075152,2.670408459
0.991529943,0.016422123,2.386062186
0.964731364,0.069523948,2.173177108
0.780932676,0.410658748,2.137631064
0.012416732,0.615952898,2.412345167
0.320967464,0.071794148,2.398783016
0.855776316,0.271152416,2.310419846
0.06950709,0.941538196,2.554778194
0.118076781,0.090649987,2.652804226
0.897758921,0.182688628,2.519723306
0.36480384,0.913942181,2.683919212
0.037795437,0.164891257,2.926092276
0.905337671,0.127847268,2.774340401
0.66131968,0.575822301,2.831807792
0.020470675,0.388577946,3.184458014
0.797476732,0.097004622,3.086816165
0.818917079,0.323812232,3.035849116
0.099027427,0.864572888,3.363902998
0.324649511,0.099691513,3.470849055
0.892266506,0.188896177,3.332245782
0.565619525,0.670542591,3.487744497
0.051883408,0.290706403,3.881619601
0.889592815,0.128910169,3.759009442
0.819764081,0.30670195,3.729138115
0.292351899,0.836369153,4.065467249
0.278875786,0.161722065,4.344360903
0.891657391,0.174508032,4.222949123
0.784076738,0.348527113,4.266450266
0.340341092,0.760407188,4.65519229
0.367557063,0.230871136,5.019253154
0.861965357,0.20803202,4.996369695
0.828878311,0.262010377,5.028585943
0.741383022,0.378932307,5.200909479
0.541474298,0.566376951,5.598325697
0.425736812,0.49274246,6.139504814
0.714580822,0.329927161,6.502870009
0.861294164,0.180407848,6.604167795
0.95901626,0.054124045,6.287197503
0.990371878,0.013314784,5.697974214
0.996966791,0.004485127,5.084917284
0.998518961,0.002330461,4.521312987
0.998892227,0.001838585,4.016463189
0.998779583,0.002119333,3.567731358
0.998097929,0.003432558,3.170977773
0.995950906,0.007549254,2.823780002
0.988499416,0.022025175,2.530338274
0.955878753,0.085892647,2.319826805
0.737655655,0.477691866,2.312890087
0.012038627,0.513316709,2.612632818
0.514903691,0.07623829,2.564238906
0.836003353,0.304900672,2.491496414
0.055179857,0.872568651,2.769478869
0.199721025,0.085534229,2.845049517
0.891037873,0.197482656,2.714799822
0.360605587,0.901627489,2.900308809
0.052428265,0.158977072,3.153488319
0.908723121,0.133958825,2.996325951
0.683408222,0.536028324,3.05330019
0.026955436,0.440492831,3.433869189
0.791333982,0.101536443,3.354424636
0.838871992,0.284625691,3.287016429
0.229843079,0.898155459,3.590584766
0.220715963,0.126860921,3.803361659
0.900778888,0.166735127,3.653618773
0.707219375,0.477502289,3.737027638
0.071286785,0.585490508,4.184915519
0.770128964,0.132521024,4.203732677
0.867019742,0.221384673,4.119135335
0.652049052,0.529137095,4.291090084
0.119567471,0.53527828,4.790350407
0.805954975,0.183018247,4.86915996
0.855230554,0.226224111,4.841148087
0.776721244,0.339430274,4.945642776
0.558266405,0.575016914,5.293655711
0.328824148,0.505153327,5.84066042
0.725833628,0.315551172,6.156887378
0.83717106,0.2193131,6.283416164
0.926614287,0.100321949,6.130343856
0.976515599,0.032951118,5.67687525
0.991830998,0.012089986,5.113971721
0.995968451,0.00632338,4.566497049
0.997034829,0.004900169,4.067481882
0.996813558,0.005508145,3.621980918
0.995156829,0.008698787,3.22968563
0.989877505,0.018772883,2.893126464
0.971114992,0.054881279,2.62960634
0.879554817,0.227787508,2.512006267
0.193877539,0.992069161,2.73132007
0.07742809,0.116240798,2.905176232
0.907602202,0.153609833,2.754622749
0.553792597,0.71522081,2.86641773
0.026117152,0.264221536,3.192512932
0.878376006,0.110268492,3.056187084
0.772796319,0.399707256,3.048042107
0.045180301,0.691504985,3.414842315
0.549545312,0.095202839,3.433676644
0.874328105,0.222337743,3.320687063
0.442893023,0.791615268,3.537897069
0.085741316,0.1974615,3.875354941
0.90438403,0.142113334,3.727526043
0.78432949,0.362682868,3.739221394
0.169766515,0.811696759,4.133348206
0.483406481,0.140354987,4.309802654
0.884653766,0.189643915,4.197147591
0.74663472,0.402820128,4.284035801
0.230603871,0.747481607,4.729980292
0.561741404,0.202846247,4.994608552
0.86124929,0.21297211,4.965485184
0.817179725,0.279491239,5.016352307
0.704992341,0.423832626,5.232652478
0.463207011,0.602738586,5.692475418
0.487763264,0.428272365,6.206773749
0.76330929,0.29359556,6.498073126
0.889463646,0.14560496,6.509289771
0.968982519,0.04152997,6.115887676
0.992074781,0.011182474,5.518822235
0.997155832,0.004284548,4.921628633
0.998425387,0.002517026,4.376239299
0.99868149,0.002217469,3.888458737
0.998393942,0.002820213,3.455446739
0.997261486,0.004988391,3.07373445
0.993667185,0.011897581,2.74286623
0.980418253,0.037694169,2.473613183
0.915212474,0.163962186,2.320180993
0.387819688,0.910577245,2.457949781
0.024958281,0.180396509,2.693805652
0.894723259,0.118543894,2.551090107
0.652638072,0.59690901,2.600753294
0.015531813,0.370093223,2.925967229
0.773734744,0.091501555,2.825967752
0.803106332,0.356277026,2.78450434
0.045959062,0.770564402,3.111717385
0.379445037,0.087190289,3.154537621
0.881125571,0.213941875,3.032247637
0.389659726,0.855333958,3.240742831
0.074133958,0.167938335,3.528210853
0.908525323,0.139041294,3.369674481
0.735747976,0.44680809,3.409135241
0.054030337,0.619652251,3.821692521
0.704629682,0.112107624,3.827843353
0.869547963,0.224057827,3.72783823
0.549605518,0.664964428,3.932576848
0.087252689,0.305967087,4.366322071
0.884124186,0.1517286,4.278806553
0.83657921,0.268038163,4.249637271
0.55497787,0.626838577,4.510301214
0.153489862,0.389453163,5.007429926
0.843283218,0.202327687,5.047486803
0.844564965,0.238065665,5.053322416
0.788275339,0.31685713,5.160288081
0.659627794,0.466970114,5.444492719
0.455507988,0.572315697,5.942544566
0.576093711,0.407991654,6.429038825
0.791966084,0.259632426,6.691390097
0.925294089,0.096899385,6.573714842
0.983488377,0.022013649,6.047917836
0.995892507,0.005848019,5.413701732
0.998436672,0.00238107,4.815714462
0.999068454,0.001504275,4.277435523
0.999162087,0.001421852,3.798035826
0.998909925,0.001929181,3.372899696
0.998028273,0.003616476,2.997732192
0.995200139,0.009073914,2.670960507
0.984544167,0.029935414,2.400339623
0.931856521,0.133093759,2.230348822
0.507571494,0.797121479,2.321412685
0.014416555,0.242806149,2.581731015
0.847212131,0.100291534,2.455610678
0.711079491,0.514448256,2.468853121
0.013607392,0.463953796,2.786308897
0.634454837,0.08199776,2.718949583
0.826979892,0.317886388,2.654713065
0.059632643,0.853416639,2.95255049
0.255059027,0.087261832,3.026539402
0.889503361,0.199180615,2.895077282
0.406595577,0.852898803,3.082173793
0.056634976,0.174851628,3.366948602
0.908082222,0.133024998,3.209189146
0.72614545,0.466428051,3.247401004
0.039920254,0.56601733,3.647661972
0.723777643,0.105091138,3.621687933
0.862182645,0.240183811,3.52865629
0.440814098,0.777604196,3.770488191
0.111516374,0.205362809,4.126779492
0.900008296,0.150835662,3.991928035
0.801707446,0.328807484,3.997491593
0.311205388,0.800028022,4.362333249
0.332865089,0.189484434,4.676848566
0.879888183,0.188002427,4.593786936
0.810175542,0.299757014,4.627018539
0.569550485,0.588154948,4.923913449
0.229220634,0.479984016,5.459397395
0.778617467,0.263897864,5.658314885
0.835776971,0.234886115,5.735811237
0.874289344,0.18091527,5.725265108
0.921774628,0.114010269,5.560242796
0.957947462,0.062721386,5.229131384
0.976361322,0.036567964,4.802351751
0.983419467,0.026769159,4.35894535
0.984259591,0.026487547,3.943061512
0.979348949,0.03604391,3.577758587
0.962238407,0.067844571,3.288014887
0.898995994,0.183169346,3.135465495
0.535342064,0.715102662,3.288904479
0.045731262,0.253797834,3.649289196
0.895856018,0.124809694,3.509832973
0.796684922,0.349523391,3.496778484
0.141137677,0.831409799,3.869440556
0.440199713,0.122139433,4.013859051
0.888896159,0.187346423,3.88545198
0.695081807,0.484866492,3.998194815
0.096366309,0.595110012,4.469237028
0.775640855,0.153823471,4.528860852
0.865048016,0.218200153,4.461932939
0.728897493,0.417158431,4.592285985
0.288361316,0.712054845,5.056189894
0.54692269,0.260700693,5.403824507
0.836936547,0.237357903,5.460138696
0.84299273,0.230430947,5.50281545
0.856146809,0.21115648,5.519166485
0.87954654,0.177795298,5.477396824
0.90899298,0.135911306,5.34500101
0.93587651,0.097563721,5.11073756
0.953794921,0.07216828,4.79992665
0.961864896,0.061461754,4.459351471
0.960695199,0.065396251,4.133774256
0.946559842,0.091378889,3.864328798
0.898353752,0.176058656,3.711803722
0.691843569,0.496248648,3.812953025
0.073059623,0.554636471,4.270008104
0.794605039,0.138184681,4.282041833
0.86424696,0.224373046,4.205465066
0.662984962,0.511793505,4.376701603
0.138858418,0.575565298,4.880468092
0.780045593,0.195477056,5.004068591
0.853513218,0.225693543,4.988939831
0.799641188,0.303343559,5.071606395
0.667782552,0.46316555,5.336020279
0.42893666,0.592881505,5.83474012
0.562106058,0.399926229,6.317151248
0.788554419,0.267176243,6.572486371
0.913511806,0.113637328,6.498294948
0.978338651,0.029102831,6.024704223
0.99435009,0.008059742,5.40974238
0.997822361,0.003317577,4.817622407
0.998698909,0.002100557,4.281602974
0.998830218,0.001984218,3.80343226
0.998480369,0.00268809,3.379401735
0.99725455,0.005032647,3.005948233
0.993309807,0.012636842,2.683011468
0.978254541,0.042036785,2.423202785
0.900134987,0.192891337,2.288617892
0.255444716,0.999464115,2.463207541
0.039145146,0.138366462,2.654860192
0.905939987,0.136211799,2.509813468
0.567280273,0.711467898,2.597433781
0.017958527,0.277693774,2.90104775
0.850211106,0.101234351,2.774100408
0.760359634,0.427496607,2.766043043
0.02573127,0.610465348,3.11167197
0.556576674,0.08616273,3.092083993
0.861173232,0.251073809,2.994425491
0.24839073,0.929963987,3.252919635
0.133020931,0.125288027,3.467213555
0.90643417,0.156764739,3.309619762
0.669451338,0.542880718,3.397234784
0.040377131,0.442613565,3.813185418
0.828363819,0.115892486,3.743449767
0.848117938,0.261290842,3.673971175
0.413375822,0.785936437,3.946667181
0.149853578,0.200285553,4.301350147
0.895743078,0.16053981,4.177788953
0.8065981,0.316372594,4.18792789
0.401172694,0.746068847,4.533827408
0.265618141,0.246599834,4.935532046
0.866756838,0.19883715,4.90223825
0.831583005,0.26050479,4.922115047
0.724865404,0.403892911,5.103989574
0.463654589,0.618611886,5.543956149
0.442392719,0.425044522,6.062144254
0.763011262,0.296991565,6.33812449
0.872391992,0.170619485,6.388707915
0.956387963,0.05914278,6.081761113
0.987708646,0.017385926,5.531391006
0.99551482,0.006745273,4.947853976
0.997540249,0.003921614,4.405874317
0.997973903,0.003398174,3.91866067
0.997575152,0.004246682,3.4857622
0.995931911,0.007390975,3.105143521
0.990703126,0.017417175,2.77868684
0.971224039,0.055157497,2.523994231
0.869904526,0.247008827,2.418168489
0.123942376,0.988009685,2.651418385
0.095351269,0.102146859,2.787762718
0.903889083,0.166317862,2.644443437
0.470976861,0.811793884,2.782189686
0.030333319,0.209179207,3.070749816
0.896074524,0.117621529,2.922908733
0.726879066,0.474943276,2.945665932
0.026532628,0.532144796,3.315463631
0.691864322,0.093929779,3.268589947
0.85238172,0.263364427,3.183028886
0.26273413,0.905752115,3.459716951
0.163675987,0.131122626,3.689309182
0.904406838,0.159400476,3.534133333
0.705694357,0.48415936,3.610051262
0.059066444,0.560386714,4.047338694
0.77678548,0.124343845,4.041515701
0.864810807,0.228056736,3.955173766
0.594985475,0.603438704,4.154265418
0.098818519,0.396959551,4.631300552
0.859179324,0.166737993,4.611497605
0.849447096,0.240746179,4.578594208
0.700590071,0.448661983,4.751671843
0.281216384,0.676635383,5.243712477
0.602638528,0.280976442,5.592435788
0.826168015,0.247482716,5.687669917
0.855828547,0.207334881,5.720886895
0.899666519,0.14563289,5.633529595
0.941885787,0.085824584,5.381348309
0.96801871,0.048663335,4.997467467
0.979696264,0.032154834,4.562673494
0.983152653,0.02782176,4.137030307
0.980882929,0.032808325,3.751793051
0.969970287,0.053227862,3.430006258
0.932952741,0.12127457,3.213857071
0.760804643,0.414023757,3.222842759
0.051721205,0.674764779,3.609902174
0.612723828,0.102550947,3.629722232
0.873881367,0.220002851,3.519382282
0.507131349,0.720326958,3.726145368
0.081792622,0.248495174,4.116084035
0.896548521,0.143763801,3.991281741
0.816775909,0.305658752,3.976570023
0.368215562,0.78336292,4.310730757
0.253577944,0.206533006,4.665870152
0.881602941,0.182751088,4.582520061
0.818037317,0.288540297,4.602387362
0.591375985,0.569092669,4.878995363
0.21908843,0.50866257,5.415280385
0.76990133,0.262084103,5.62429631
0.834864671,0.236927321,5.700654762
0.868795029,0.189242052,5.701995745
0.913830906,0.125721899,5.565209479
0.95149612,0.072250723,5.266661183
0.972415057,0.042492668,4.86114098
0.981028337,0.03045064,4.426845042
0.982627258,0.029050275,4.013296621
0.978157383,0.037887434,3.647178254
0.961826617,0.068187537,3.354632676
0.902886428,0.175404656,3.195050799
0.578999306,0.662554141,3.330530557
0.041945146,0.297766343,3.713337784
0.884921304,0.121776265,3.588300323
0.814843271,0.318692888,3.557492985
0.214731865,0.861038126,3.904567206
0.329710767,0.135510769,4.115685468
0.893448501,0.176745725,3.982386368
0.740362162,0.41913506,4.059072618
0.155462155,0.728499457,4.508306687
0.641006455,0.165592415,4.674403383
0.870747412,0.205895065,4.604332726
0.77834809,0.344893178,4.685432079
0.473141725,0.657543651,5.058068922
0.306202492,0.378942487,5.561488495
0.803607863,0.261878059,5.715618531
0.842920239,0.224030774,5.782226117
0.88909722,0.159449322,5.732475317
0.937274449,0.091576555,5.503971061
0.967938593,0.048160604,5.118369113
0.981539433,0.028893024,4.666321274
0.986084529,0.022763461,4.218402971
0.985531056,0.024660738,3.807975527
0.979093024,0.036916318,3.453612437
0.957695812,0.076728798,3.182130636
0.872039329,0.231991055,3.069242924
0.333936509,0.888213205,3.304032576
0.100203382,0.148550544,3.56683368
0.908236214,0.147003795,3.407595929
0.718847442,0.470147754,3.463834997
0.05182198,0.575861424,3.885637989
0.74932507,0.115628044,3.875636713
0.865530527,0.229940573,3.783260814
0.545444424,0.665812874,3.996561682
0.094335286,0.307532682,4.435096299
0.882354131,0.155935952,4.354784659
0.837861226,0.264304156,4.32764921
0.585332299,0.592064761,4.575653313
0.15753805,0.448967974,5.089681409
0.822294124,0.213561499,5.179176556
0.844699103,0.234678805,5.19504242
0.813744986,0.277853111,5.27211864
0.755307414,0.351974365,5.451770772
0.656954054,0.452604867,5.777269287
0.570091153,0.490927591,6.237060543
0.654926826,0.388224984,6.681758341
0.830906913,0.210468201,6.886456107
0.956379111,0.055486038,6.600314064
0.991947268,0.010740737,5.973878254
0.997975491,0.002908197,5.322585977
0.999183452,0.001255287,4.727839932
0.999481842,0.000843717,4.196568125
0.999505457,0.000845293,3.724455921
0.999321047,0.001209203,3.305904169
0.9987117,0.002376144,2.936016016
0.99673271,0.006208012,2.612087087
0.989157246,0.021110006,2.338333563
0.952036959,0.094593167,2.146495551
0.669059946,0.589151099,2.169132708
0.008947984,0.39196326,2.448027107
0.633450273,0.07863015,2.367352091
0.794255887,0.381910818,2.325986486
0.019066785,0.677913022,2.616551117
0.3248334,0.075452633,2.620105506
0.866790459,0.24754887,2.518847358
0.14266272,0.983510384,2.757469562
0.102972855,0.104682858,2.904888579
0.90460732,0.164618202,2.757931604
0.50903466,0.76539413,2.889972471
0.030831833,0.230719787,3.202052153
0.892546495,0.116094904,3.056867792
0.754295922,0.428704342,3.06448182
0.037884195,0.628819518,3.440507908
0.623188126,0.096265011,3.433699153
0.867417585,0.234463358,3.330374744
0.402555395,0.822014587,3.567017521
0.104379677,0.178535958,3.884293044
0.904996453,0.146922564,3.73384629
0.773446143,0.378990876,3.75804304
0.148341723,0.787871432,4.165627205
0.539136294,0.139199001,4.319197181
0.882107136,0.193997999,4.211361043
0.739043414,0.412827209,4.30793144
0.220090412,0.736383129,4.762682926
0.589440887,0.203653477,5.01718283
0.859630001,0.215125871,4.992603028
0.817301416,0.27857476,5.045525359
0.712555475,0.413547865,5.256184336
0.4889485,0.590042211,5.701523786
0.474419173,0.447748504,6.226802285
0.750484608,0.303350219,6.543333872
0.885951439,0.149118222,6.571178953
0.969191267,0.040934958,6.177074859
0.992514753,0.010490939,5.570925113
0.997427982,0.003854161,4.965977605
0.998626742,0.0021859,4.414384832
0.998885161,0.001868482,3.921322917
0.998678192,0.002314509,3.483513773
0.997799867,0.003998474,3.096980592
0.995027752,0.009325215,2.760135206
0.985030506,0.028797169,2.480101321
0.938248287,0.120134656,2.297564742
0.58519585,0.699244042,2.363775121
0.012718573,0.297540341,2.648198089
0.80253081,0.092640422,2.533985682
0.756080116,0.44118618,2.521756088
0.017626334,0.573754219,2.842903407
0.516126686,0.079930957,2.810757169
0.851731937,0.27253164,2.723113682
0.128954798,0.947882262,2.993678189
0.16134836,0.100469031,3.131912552
0.901175702,0.173300071,2.984549281
0.533928908,0.725255738,3.125016455
0.03795026,0.249476219,3.468833343
0.893771711,0.119925248,3.326787194
0.783894617,0.374626805,3.319207581
0.083699779,0.773578531,3.697573741
0.513874347,0.108168773,3.774863365
0.883614529,0.200643724,3.651204844
0.60493886,0.608423674,3.812591564
0.067116103,0.369015821,4.257094966
0.871665764,0.14159545,4.184293413
0.844808896,0.257308471,4.136965415
0.555843982,0.633277459,4.383633907
0.134998979,0.370677742,4.868444716
0.855181314,0.188166945,4.873616518
0.845352244,0.240987783,4.86531228
0.752955579,0.370304435,5.005253233
0.505562578,0.607549256,5.401440867
0.373787086,0.454413579,5.937624854
0.75025573,0.305647635,6.224523648
0.85329059,0.197482444,6.31740425
0.940901485,0.080655022,6.096902136
0.9820518,0.025308478,5.59791844
0.993569385,0.009600276,5.025855142
0.996638425,0.005318566,4.482256166
0.997373103,0.004375045,3.990176092
0.997010949,0.005202129,3.552006025
0.995212248,0.008650029,3.166811017
0.98949882,0.019573692,2.837396283
0.968588746,0.059911605,2.58310104
0.861232305,0.261596463,2.485129681
0.107282869,0.965930035,2.733942175
0.12123008,0.097387742,2.859035772
0.901545676,0.173228915,2.716639248
0.461638548,0.816410897,2.864558085
0.034917275,0.202901782,3.156265432
0.900216811,0.12092554,3.005573521
0.729908682,0.467638132,3.030079239
0.030202906,0.549523166,3.408266616
0.694658625,0.096521901,3.369231514
0.856604973,0.254267047,3.279667137
0.319595688,0.875546891,3.545567532
0.143285558,0.147876188,3.813197141
0.904854867,0.154809539,3.659188024
0.74104745,0.429288765,3.711979373
0.090839802,0.686090212,4.144527011
0.681479119,0.13113146,4.214922764
0.874883251,0.208226679,4.11654637
0.686216693,0.486777133,4.258073109
0.132323186,0.614044958,4.748537876
0.759947466,0.182415659,4.870785295
0.859033078,0.220301214,4.835423571
0.786575048,0.326117951,4.924820021
0.583180379,0.555446969,5.249748411
0.319105152,0.533000551,5.796651036
0.708667182,0.320801174,6.131537175
0.830016873,0.22873131,6.272393019
0.91990504,0.109496511,6.14791497
0.973780984,0.036695191,5.715728486
0.991013452,0.013242726,5.157236781
0.995690035,0.006731084,4.60763358
0.996923741,0.005064367,4.104981827
0.996786047,0.005537354,3.655646538
0.995239531,0.008526005,3.259559071
0.990285509,0.017973244,2.91895873
0.97293785,0.051330391,2.649720896
0.890671169,0.20723551,2.519266019
0.265378918,0.973278403,2.715802566
0.056660805,0.133881029,2.92073538
0.908902476,0.141876336,2.767742883
0.604683292,0.652038493,2.855717343
0.022695084,0.313416287,3.197111109
0.852244246,0.104102094,3.075151042
0.794946466,0.363618379,3.04751856
0.062895067,0.776229177,3.39985534
0.447541291,0.096048139,3.457437928
0.883101663,0.206243729,3.332040067
0.503929612,0.73555396,3.520755824
0.066350022,0.236069845,3.888870311
0.900200385,0.135811345,3.750295362
0.802616388,0.333870303,3.741664582
0.227463957,0.836743414,4.109094413
0.376776872,0.149095578,4.338391701
0.88836252,0.181973855,4.220865835
0.767721455,0.372244325,4.284822466
0.29049664,0.76310877,4.701343204
0.453393574,0.217382956,5.024628329
0.861196123,0.210949718,5.00047606
0.824867458,0.267632384,5.040432363
0.732846984,0.389110329,5.225202046
0.527577347,0.573031868,5.637069846
0.439954014,0.480059568,6.175222854
0.724907627,0.322933982,6.527344109
0.869314901,0.170049579,6.607373779
0.962947458,0.048947326,6.262303555
0.991304627,0.012063711,5.664118583
0.997202403,0.00415167,5.052052329
0.998600815,0.002208729,4.49136424
0.998929553,0.001781527,3.989591975
0.998796357,0.002095124,3.543749759
0.998089363,0.003454964,3.14965253
0.995864951,0.007722777,2.804968044
0.988073301,0.022873503,2.514285955
0.953476867,0.090625079,2.308427247
0.71647552,0.511449252,2.31315044
0.011270698,0.46910016,2.61295369
0.574580139,0.07779261,2.550834714
0.824616881,0.325331813,2.487698882
0.041800917,0.821204317,2.775610774
0.242134123,0.082346071,2.830267396
0.885457205,0.209070739,2.70649956
0.312598885,0.932705707,2.907959444
0.063349004,0.143467641,3.140919059
0.90958645,0.140251188,2.983268477
0.658306842,0.571513269,3.055586921
0.026772639,0.394071433,3.432468794
0.823342486,0.104209505,3.336458844
0.828966041,0.30152889,3.280471656
0.185959863,0.893736733,3.601663206
0.271648865,0.118969146,3.783284341
0.897905262,0.17344609,3.637347238
0.684756511,0.508784981,3.738426699
0.064194193,0.523680549,4.189472373
0.808432291,0.133157393,4.178395237
0.861714881,0.230476702,4.102212496
0.623318247,0.563730562,4.295777631
0.114614727,0.472791055,4.793753655
0.831416978,0.181600385,4.837433541
0.852488561,0.231110795,4.812732036
0.763050248,0.358836402,4.933842591
0.510996198,0.610691631,5.315869264
0.346715189,0.452762002,5.852206511
0.755951341,0.300300713,6.121659143
0.847342966,0.207671187,6.218950305
0.930404366,0.095955576,6.044601201
0.976553613,0.033223866,5.592255721
0.991275736,0.013025774,5.040546195
0.995422922,0.0072302,4.5041438
0.996452543,0.005895964,4.014867605
0.99601097,0.006927123,3.578395833
0.99368562,0.011381788,3.195618661
0.986264872,0.025533685,2.871893158
0.958760114,0.078308675,2.633446073
0.810090859,0.349769407,2.582086075
0.036406622,0.768766704,2.888668093
0.318888526,0.082102335,2.925384832
0.87992901,0.218965729,2.806489622
0.304484533,0.927934872,3.021995539
0.076948338,0.139858407,3.256445481
0.909552789,0.144024337,3.097381311
0.668559479,0.552784106,3.170691845
0.030719857,0.420235256,3.562072945
0.819790675,0.107077131,3.476924268
0.838393927,0.282868754,3.413090023
0.269383396,0.878207783,3.716919601
0.215343371,0.139406012,3.961073373
0.90014668,0.165035784,3.81476426
0.740864313,0.424243276,3.878488222
0.118061412,0.709847642,4.320270243
0.666546625,0.145528987,4.432293066
0.874266991,0.205155194,4.343381571
0.736776824,0.411100383,4.453926782
0.260982479,0.728786624,4.910601625
0.556663375,0.232544387,5.219402256
0.84902466,0.225396747,5.233743
0.832345269,0.250980727,5.278929948
0.800368454,0.293485538,5.387732674
0.748614634,0.35562948,5.590220645
0.680951347,0.420836618,5.907062875
0.648030944,0.428885858,6.307338591
0.726057533,0.334409438,6.664308481
0.871930885,0.16380366,6.750861625
0.968529094,0.040862535,6.36581399
0.993406657,0.009047341,5.735877926
0.998019404,0.002918015,5.108318132
0.999056791,0.001480915,4.538049729
0.999306248,0.001149696,4.02895445
0.99924549,0.001308855,3.576760921
0.998836868,0.002097534,3.176423576
0.997551069,0.004564438,2.824180593
0.993154248,0.013117592,2.520485736
0.974724855,0.049432418,2.281030742
0.866423182,0.257475349,2.182741216
0.071212424,0.965994295,2.409389702
0.088695111,0.093697645,2.511747868
0.899687693,0.176664713,2.38060866
0.350300444,0.935489215,2.535863226
0.031765149,0.164228739,2.764156976
0.90236134,0.125588728,2.617060225
0.637283536,0.615503657,2.678454239
0.017340843,0.350473493,3.009094153
0.804771188,0.095364741,2.901379974
0.799665421,0.36019999,2.8646328
0.049685838,0.768187307,3.200401176
0.406145841,0.089521367,3.245151953
0.881318266,0.212410461,3.122231801
0.421779861,0.823650395,3.327161227
0.072804701,0.1825289,3.636801736
0.907230889,0.137849278,3.481092572
0.757639069,0.410537377,3.506930263
0.07895858,0.709051127,3.916367862
0.629947978,0.11758479,3.975640905
0.877775037,0.20755494,3.865356717
0.633924908,0.563271539,4.026690359
0.083819749,0.450546617,4.501390089
